seed,stage_type,stage_index,method,target,target_type,mean,sd,q2.5,median,q97.5,true_value,bias,absolute_error,scaled_absolute_error,covered,interval_width,simulator_calls,runtime_seconds,training_inclusive_calls
2,rejection_budget,1,Auto ABC,alpha,parameter,-0.40191882844406057,0.2391608891298698,-0.8930738584833173,-0.34845348124640196,-0.11260374686594243,-0.5,0.09808117155593943,0.09808117155593943,0.07005797968281388,True,0.7804701116173749,5000,,10000
2,rejection_budget,1,Auto ABC,beta,parameter,0.9577921000659733,0.02183908257130206,0.9099687130611452,0.9613804121934518,0.9890282762972802,0.95,0.007792100065973306,0.007792100065973306,0.05229597359713628,True,0.07905956323613494,5000,,10000
2,rejection_budget,1,Auto ABC,sigma_eta,parameter,0.34966137694122496,0.10153464992923325,0.14721214809045868,0.3622456751055381,0.49465593796715673,0.3,0.049661376941224966,0.049661376941224966,0.11035861542494436,True,0.34744378987669805,5000,,10000
2,rejection_budget,1,Auto ABC,long_run_log_variance,derived,-9.919761067090201,3.815887761760136,-16.910802004655487,-9.960832085257769,-4.436782236343233,-9.999999999999991,0.0802389329097899,0.0802389329097899,0.008023893290978997,True,12.474019768312253,5000,,10000
2,rejection_budget,1,Auto ABC,half_life_days,derived,22.60264211910351,18.808576347997096,7.346936563585793,17.599224479961386,62.828567124235335,13.513407333964874,9.089234785138636,9.089234785138636,0.6726086589792618,True,55.48163056064954,5000,,10000
2,rejection_budget,1,Auto ABC,stationary_log_volatility_variance,derived,2.26476756561572,3.0310463441799,0.3333174008666684,1.4903955928102561,7.700622376014407,0.9230769230769228,1.341690642538797,1.341690642538797,1.4534981960836972,True,7.367304975147739,5000,,10000
2,rejection_budget,2,Auto ABC,alpha,parameter,-0.4043524901391413,0.2371168270674977,-0.9752898566694135,-0.3491821156199002,-0.11835254698296138,-0.5,0.09564750986085868,0.09564750986085868,0.06831964990061334,True,0.8569373096864521,10000,,15000
2,rejection_budget,2,Auto ABC,beta,parameter,0.9568555640222555,0.02146348680636246,0.9076531060711789,0.960336547772345,0.9890282762972802,0.95,0.006855564022255511,0.006855564022255511,0.04601049679366114,True,0.0813751702261013,10000,,15000
2,rejection_budget,2,Auto ABC,sigma_eta,parameter,0.3513007343359321,0.09816671137724597,0.15522254293983392,0.3614667037996148,0.4937262036343636,0.3,0.05130073433593213,0.05130073433593213,0.11400163185762695,True,0.33850366069452964,10000,,15000
2,rejection_budget,2,Auto ABC,long_run_log_variance,derived,-9.824014783376455,3.7643625266179654,-16.73772778895221,-9.558662089987378,-4.1517941054289,-9.999999999999991,0.17598521662353583,0.17598521662353583,0.017598521662353598,True,12.58593368352331,10000,,15000
2,rejection_budget,2,Auto ABC,half_life_days,derived,21.49051903501487,16.70048233460764,7.15373734105024,17.126803585328247,62.828567124235335,13.513407333964874,7.977111701049996,7.977111701049996,0.590310904119656,True,55.674829783185096,10000,,15000
2,rejection_budget,2,Auto ABC,stationary_log_volatility_variance,derived,2.106459691361118,2.508837731044877,0.3491018878940448,1.484627221613546,6.918742614846773,0.9230769230769228,1.1833827682841953,1.1833827682841953,1.2819979989745454,True,6.569640726952729,10000,,15000
2,rejection_budget,3,Auto ABC,alpha,parameter,-0.3935175440329996,0.2398822454649867,-1.0160159570348417,-0.329007409668314,-0.11829350342516953,-0.5,0.1064824559670004,0.1064824559670004,0.076058897119286,True,0.8977224536096722,20000,,25000
2,rejection_budget,3,Auto ABC,beta,parameter,0.9572906024546936,0.022018583296574117,0.9050502720628525,0.9606476091348205,0.9900443868003829,0.95,0.0072906024546935955,0.0072906024546935955,0.04893021781673553,True,0.08499411473753038,20000,,25000
2,rejection_budget,3,Auto ABC,sigma_eta,parameter,0.3479133903873555,0.10024533872158119,0.14708403252878044,0.35821181051502027,0.4940415769515025,0.3,0.04791339038735554,0.04791339038735554,0.10647420086079008,True,0.3469575444227221,20000,,25000
2,rejection_budget,3,Auto ABC,long_run_log_variance,derived,-9.714232850963274,3.7639179254963917,-16.86144927847607,-9.592153298780133,-3.9978969232137502,-9.999999999999991,0.28576714903671707,0.28576714903671707,0.028576714903671734,True,12.86355235526232,20000,,25000
2,rejection_budget,3,Auto ABC,half_life_days,derived,22.14738641883781,16.874032946222762,6.947813926575055,17.264959251099643,69.27660410054413,13.513407333964874,8.633979084872937,8.633979084872937,0.6389194724540063,True,62.32879017396908,20000,,25000
2,rejection_budget,3,Auto ABC,stationary_log_volatility_variance,derived,2.086252327796622,2.2851710869108297,0.3333174008666684,1.5231311506961345,6.725051067336434,0.9230769230769228,1.163175404719699,1.163175404719699,1.260106688446341,True,6.391733666469765,20000,,25000
2,rejection_budget,0,Wasserstein ABC,alpha,parameter,-1.023088403758891,0.34348721688404266,-1.465260994721582,-1.1042695134828895,-0.18697840747160233,-0.5,-0.523088403758891,0.523088403758891,0.3736345741134936,True,1.2782825872499797,2000,,2000
2,rejection_budget,0,Wasserstein ABC,beta,parameter,0.8968659300502014,0.03454191465901996,0.8504031920181955,0.8870547575855592,0.980668834017387,0.95,-0.053134069949798524,0.053134069949798524,0.35660449630737256,True,0.13026564199919155,2000,,2000
2,rejection_budget,0,Wasserstein ABC,sigma_eta,parameter,0.29794137164353157,0.12831757292875973,0.07720214143209819,0.3052926069772751,0.4863294683065468,0.3,-0.002058628356468417,0.002058628356468417,0.004574729681040927,True,0.4091273268744486,2000,,2000
2,rejection_budget,0,Wasserstein ABC,long_run_log_variance,derived,-9.92049014829756,0.3749307404769241,-10.493743114606815,-9.988548654655576,-9.235355300026555,-9.999999999999991,0.07950985170243108,0.07950985170243108,0.007950985170243115,True,1.25838781458026,2000,,2000
2,rejection_budget,0,Wasserstein ABC,half_life_days,derived,8.270610144710577,7.5240032109592025,4.2775060668529195,5.7835250669892195,35.508758909954004,13.513407333964874,-5.242797189254297,5.242797189254297,0.3879700403966173,True,31.231252843101085,2000,,2000
2,rejection_budget,0,Wasserstein ABC,stationary_log_volatility_variance,derived,0.6171975046771775,0.5418079066205423,0.03141576069082936,0.4892983320446022,2.031667843611334,0.9230769230769228,-0.3058794183997453,0.3058794183997453,0.3313693699330575,True,2.0002520829205044,2000,,2000
2,rejection_budget,1,Wasserstein ABC,alpha,parameter,-0.9932018248378384,0.34072499693319414,-1.448706375265141,-1.065778017483642,-0.2800390952018261,-0.5,-0.49320182483783837,0.49320182483783837,0.35228701774131316,True,1.1686672800633149,5000,,5000
2,rejection_budget,1,Wasserstein ABC,beta,parameter,0.8988961647705905,0.034775340501417215,0.8510146731677609,0.8919140333180664,0.9722344935964934,0.95,-0.05110383522940942,0.05110383522940942,0.34297875992892224,True,0.12121982042873247,5000,,5000
2,rejection_budget,1,Wasserstein ABC,sigma_eta,parameter,0.2699846216857369,0.13497377466654878,0.0643189805896086,0.27246001835428496,0.48659256370302856,0.3,-0.030015378314263097,0.030015378314263097,0.06670084069836243,True,0.42227358311341995,5000,,5000
2,rejection_budget,1,Wasserstein ABC,long_run_log_variance,derived,-9.830104208797161,0.3324203385961406,-10.434071497399117,-9.82337049542868,-9.2768743773209,-9.999999999999991,0.16989579120282983,0.16989579120282983,0.016989579120282997,True,1.1571971200782176,5000,,5000
2,rejection_budget,1,Wasserstein ABC,half_life_days,derived,8.257663334656936,6.641763815118243,4.296564562369191,6.059745522716882,24.616126924370977,13.513407333964874,-5.2557439993079385,5.2557439993079385,0.3889281118684289,True,20.319562362001786,5000,,5000
2,rejection_budget,1,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5535907647126533,0.556943524799042,0.020759867007128327,0.40690619464079536,1.9528722366308982,0.9230769230769228,-0.36948615836426946,0.36948615836426946,0.40027667156129204,True,1.9321123696237699,5000,,5000
2,rejection_budget,2,Wasserstein ABC,alpha,parameter,-0.9917320008626599,0.3345069722637395,-1.4429308029910688,-1.056078117636663,-0.2973537100246961,-0.5,-0.4917320008626599,0.4917320008626599,0.3512371434733285,True,1.1455770929663727,10000,,10000
2,rejection_budget,2,Wasserstein ABC,beta,parameter,0.8988786153569467,0.03438218264839349,0.8518438419259227,0.8926376075519088,0.9699486564872175,0.95,-0.05112138464305327,0.05112138464305327,0.3430965412285454,True,0.11810481456129485,10000,,10000
2,rejection_budget,2,Wasserstein ABC,sigma_eta,parameter,0.2779220456593457,0.1306367490414744,0.0634825725336964,0.29069161286436346,0.4863294683065468,0.3,-0.022077954340654293,0.022077954340654293,0.04906212075700954,True,0.4228468957728504,10000,,10000
2,rejection_budget,2,Wasserstein ABC,long_run_log_variance,derived,-9.822373069643826,0.3228999333130813,-10.434071497399117,-9.818123378128883,-9.297891931670732,-9.999999999999991,0.1776269303561655,0.1776269303561655,0.017762693035616565,True,1.1361795657283853,10000,,10000
2,rejection_budget,2,Wasserstein ABC,half_life_days,derived,8.084275497922409,5.933726988098598,4.322658595657638,6.1030125624335545,22.717094664232963,13.513407333964874,-5.429131836042465,5.429131836042465,0.4017589126020626,True,18.394436068575324,10000,,10000
2,rejection_budget,2,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5679567500088268,0.5271987574543348,0.020962157315591232,0.45452791532337544,1.9528722366308982,0.9230769230769228,-0.35512017306809596,0.35512017306809596,0.38471352082377075,True,1.931910079315307,10000,,10000
2,rejection_budget,3,Wasserstein ABC,alpha,parameter,-0.9863193674010311,0.33439368293943655,-1.4514988103151105,-1.0474035897126763,-0.2800390952018261,-0.5,-0.4863193674010311,0.4863193674010311,0.34737097671502226,True,1.1714597151132844,20000,,20000
2,rejection_budget,3,Wasserstein ABC,beta,parameter,0.8995604380683526,0.03425574334912927,0.8520000606061903,0.894082693538833,0.9712972982008934,0.95,-0.050439561931647336,0.050439561931647336,0.3385205498768277,True,0.11929723759470312,20000,,20000
2,rejection_budget,3,Wasserstein ABC,sigma_eta,parameter,0.27559933596127695,0.1267514225179831,0.0634825725336964,0.2774314739457069,0.4852497327203058,0.3,-0.02440066403872304,0.02440066403872304,0.05422369786382898,True,0.4217671601866094,20000,,20000
2,rejection_budget,3,Wasserstein ABC,long_run_log_variance,derived,-9.836468102366574,0.31675310255228317,-10.44829189132927,-9.838490062116293,-9.300744349989987,-9.999999999999991,0.16353189763341724,0.16353189763341724,0.016353189763341738,True,1.1475475413392822,20000,,20000
2,rejection_budget,3,Wasserstein ABC,half_life_days,derived,8.146908636458,5.8453511699142515,4.327607470767623,6.19119054973733,23.800940558002818,13.513407333964874,-5.366498697506874,5.366498697506874,0.3971240239327801,True,19.473333087235197,20000,,20000
2,rejection_budget,3,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5566147560069378,0.5125260350731828,0.022535985115477466,0.42363623191048544,1.9218076111052889,0.9230769230769228,-0.366462167069985,0.366462167069985,0.3970006809924839,True,1.8992716259898115,20000,,20000
3,rejection_budget,0,Manual ABC,alpha,parameter,-0.8382540839743049,0.35887390816984766,-1.4389850348934135,-0.8314607243836729,-0.1924377512356623,-0.5,-0.3382540839743049,0.3382540839743049,0.24161005998164636,True,1.2465472836577511,2000,,2000
3,rejection_budget,0,Manual ABC,beta,parameter,0.9210838324307998,0.03170186577556396,0.8634642207394141,0.9201349583601535,0.9805185872407536,0.95,-0.028916167569200124,0.028916167569200124,0.19406823871946388,True,0.11705436650133949,2000,,2000
3,rejection_budget,0,Manual ABC,sigma_eta,parameter,0.32953079720634676,0.08285400901819803,0.16041648652490095,0.3419083654931397,0.4680128721990021,0.3,0.02953079720634677,0.02953079720634677,0.0656239937918817,True,0.3075963856741012,2000,,2000
3,rejection_budget,0,Manual ABC,long_run_log_variance,derived,-10.741336007737244,2.349627617608559,-14.64746151971291,-10.676986015468321,-7.071911150825221,-9.999999999999991,-0.741336007737253,0.741336007737253,0.07413360077372537,True,7.57555036888769,2000,,2000
3,rejection_budget,0,Manual ABC,half_life_days,derived,11.051492072790984,8.565156560564368,4.721620420991261,8.327600147008637,35.232213773169235,13.513407333964874,-2.461915261173891,2.461915261173891,0.18218316079217584,True,30.510593352177974,2000,,2000
3,rejection_budget,0,Manual ABC,stationary_log_volatility_variance,derived,0.7747434889682226,0.24298522754611726,0.375225195619649,0.7548346000361363,1.292419608559407,0.9230769230769228,-0.14833343410870015,0.14833343410870015,0.16069455361775853,True,0.917194412939758,2000,,2000
3,rejection_budget,1,Manual ABC,alpha,parameter,-0.8188120045944822,0.33918599593735876,-1.4382940261273673,-0.8272976890784819,-0.1831521261557163,-0.5,-0.3188120045944822,0.3188120045944822,0.22772286042463016,True,1.255141899971651,5000,,5000
3,rejection_budget,1,Manual ABC,beta,parameter,0.9244930776922518,0.03003393714097539,0.8698541362496721,0.9242171775776052,0.9824916605851087,0.95,-0.025506922307748203,0.025506922307748203,0.17118739803857852,True,0.11263752433543661,5000,,5000
3,rejection_budget,1,Manual ABC,sigma_eta,parameter,0.3245822874800107,0.08279595746337981,0.16264063351948793,0.32358971113952195,0.4792305900359518,0.3,0.024582287480010734,0.024582287480010734,0.05462730551113496,True,0.3165899565164639,5000,,5000
3,rejection_budget,1,Manual ABC,long_run_log_variance,derived,-10.966644917233992,2.2589280857228387,-14.808686338354343,-10.984176800306379,-7.071911150825221,-9.999999999999991,-0.9666449172340013,0.9666449172340013,0.0966644917234002,True,7.736775187529123,5000,,5000
3,rejection_budget,1,Manual ABC,half_life_days,derived,11.480185271705082,8.536611387461253,4.971300787189837,8.795369400436055,39.241950531341125,13.513407333964874,-2.0332220622597923,2.0332220622597923,0.15045961481153983,True,34.270649744151285,5000,,5000
3,rejection_budget,1,Manual ABC,stationary_log_volatility_variance,derived,0.7882318709288687,0.25503455547580856,0.37219245779679067,0.7757067144016057,1.335699031217554,0.9230769230769228,-0.1348450521480541,0.1348450521480541,0.14608213982705864,True,0.9635065734207634,5000,,5000
3,rejection_budget,2,Manual ABC,alpha,parameter,-0.831528667561938,0.3413264458271041,-1.4389850348934135,-0.8314607243836729,-0.1924377512356623,-0.5,-0.331528667561938,0.331528667561938,0.23680619111567,True,1.2465472836577511,10000,,10000
3,rejection_budget,2,Manual ABC,beta,parameter,0.922561698597443,0.030005328539868845,0.8660622711176867,0.9212734997738619,0.9816172677195267,0.95,-0.027438301402556986,0.027438301402556986,0.1841496738426643,True,0.11555499660183999,10000,,10000
3,rejection_budget,2,Manual ABC,sigma_eta,parameter,0.328775577615869,0.08335089948652848,0.16105181754053083,0.33014350051338526,0.47953257376255604,0.3,0.02877557761586902,0.02877557761586902,0.06394572803526448,True,0.3184807562220252,10000,,10000
3,rejection_budget,2,Manual ABC,long_run_log_variance,derived,-10.842364249072666,2.283591417071401,-14.863131680700867,-10.77732497623834,-7.177450569965965,-9.999999999999991,-0.8423642490726753,0.8423642490726753,0.0842364249072676,True,7.685681110734902,10000,,10000
3,rejection_budget,2,Manual ABC,half_life_days,derived,11.01319565079642,7.856845738153798,4.820268239996647,8.453186839005928,37.358783217107465,13.513407333964874,-2.5002116831684535,2.5002116831684535,0.18501711828698972,True,32.53851497711082,10000,,10000
3,rejection_budget,2,Manual ABC,stationary_log_volatility_variance,derived,0.7858317050202333,0.2574413666671825,0.3593002479418186,0.7689438128473315,1.3384476574923094,0.9230769230769228,-0.13724521805668954,0.13724521805668954,0.14868231956141373,True,0.9791474095504908,10000,,10000
3,rejection_budget,3,Manual ABC,alpha,parameter,-0.8417315755803327,0.3379665243500107,-1.439606992668145,-0.8376421584626061,-0.21602600919907133,-0.5,-0.34173157558033274,0.34173157558033274,0.24409398255738055,True,1.2235809834690736,20000,,20000
3,rejection_budget,3,Manual ABC,beta,parameter,0.9219752140668818,0.030131680174859374,0.8655077569783751,0.9209866213766631,0.9786696821742329,0.95,-0.02802478593311819,0.02802478593311819,0.18808581163166568,True,0.11316192519585777,20000,,20000
3,rejection_budget,3,Manual ABC,sigma_eta,parameter,0.33146277485373565,0.08246200538703401,0.15986895083167854,0.33609529706914476,0.4783822754407282,0.3,0.031462774853735664,0.031462774853735664,0.06991727745274592,True,0.3185133246090497,20000,,20000
3,rejection_budget,3,Manual ABC,long_run_log_variance,derived,-10.937013346453345,2.23817080252829,-14.839998561848404,-10.8737830478799,-7.278611965236698,-9.999999999999991,-0.9370133464533534,0.9370133464533534,0.09370133464533542,True,7.5613865966117055,20000,,20000
3,rejection_budget,3,Manual ABC,half_life_days,derived,10.832618270627826,7.446062963814851,4.798894058974696,8.42120186669929,32.148048443498666,13.513407333964874,-2.6807890633370484,2.6807890633370484,0.19837994941505968,True,27.34915438452397,20000,,20000
3,rejection_budget,3,Manual ABC,stationary_log_volatility_variance,derived,0.7900966975197912,0.25164825730904544,0.3687459407638884,0.7620875442963306,1.3384476574923094,0.9230769230769228,-0.13298022555713163,0.13298022555713163,0.14406191102022597,True,0.969701716728421,20000,,20000
3,rejection_budget,0,Auto ABC,alpha,parameter,-0.39838453366602583,0.22605436688441485,-0.9917465998826247,-0.3562589398984226,-0.11426804511574384,-0.5,0.10161546633397417,0.10161546633397417,0.07258247595283869,True,0.8774785547668809,2000,,7000
3,rejection_budget,0,Auto ABC,beta,parameter,0.9562449874010645,0.024183181003546425,0.8880501857577625,0.9600864472205124,0.9897918874648112,0.95,0.006244987401064495,0.006244987401064495,0.041912667121238215,True,0.10174170170704866,2000,,7000
3,rejection_budget,0,Auto ABC,sigma_eta,parameter,0.3490411223436607,0.10378763832074182,0.15729648817550934,0.369356670504629,0.4919454903664906,0.3,0.049041122343660704,0.049041122343660704,0.10898027187480155,True,0.33464900219098126,2000,,7000
3,rejection_budget,0,Auto ABC,long_run_log_variance,derived,-9.738997248313938,3.3525464589711342,-15.457110755322654,-9.871567399253722,-3.6694178012148115,-9.999999999999991,0.26100275168605336,0.26100275168605336,0.026100275168605358,True,11.787692954107843,2000,,7000
3,rejection_budget,0,Auto ABC,half_life_days,derived,21.45548591249146,14.282651042816685,5.838158561844146,17.01728473597868,67.55443436777034,13.513407333964874,7.942078578526587,7.942078578526587,0.5877184326831327,True,61.716275805926195,2000,,7000
3,rejection_budget,0,Auto ABC,stationary_log_volatility_variance,derived,1.998637798969459,1.5785701423881786,0.34023163554973573,1.4472219414775822,6.157025299366383,0.9230769230769228,1.0755608758925361,1.0755608758925361,1.1651909488835812,True,5.8167936638166475,2000,,7000
3,rejection_budget,1,Auto ABC,alpha,parameter,-0.40225310163505557,0.22646331249481266,-0.965776605873854,-0.3562589398984226,-0.11426804511574384,-0.5,0.09774689836494443,0.09774689836494443,0.06981921311781746,True,0.8515085607581102,5000,,10000
3,rejection_budget,1,Auto ABC,beta,parameter,0.9566401558892292,0.023036609510980924,0.9000235747197919,0.9595547906600955,0.9880900394324329,0.95,0.006640155889229282,0.006640155889229282,0.04456480462569987,True,0.08806646471264101,5000,,10000
3,rejection_budget,1,Auto ABC,sigma_eta,parameter,0.34723610871407423,0.10160848453087834,0.1480708395983289,0.3622628181225813,0.49436376211242905,0.3,0.04723610871407424,0.04723610871407424,0.10496913047572054,True,0.34629292251410015,5000,,10000
3,rejection_budget,1,Auto ABC,long_run_log_variance,derived,-9.963277178289099,3.653610682868419,-16.025976896181607,-10.126544727117654,-3.8883441802506606,-9.999999999999991,0.03672282171089236,0.03672282171089236,0.0036722821710892394,True,12.137632715930947,5000,,10000
3,rejection_budget,1,Auto ABC,half_life_days,derived,21.72486078511919,15.75621050980673,6.5804494515090965,16.78897206013672,57.8516827390817,13.513407333964874,8.211453451154316,8.211453451154316,0.607652329883928,True,51.271233287572606,5000,,10000
3,rejection_budget,1,Auto ABC,stationary_log_volatility_variance,derived,1.9995484036727078,1.8441213583866394,0.2857413770167628,1.47887322921653,6.793708719341425,0.9230769230769228,1.0764714805957851,1.0764714805957851,1.166177437312101,True,6.507967342324663,5000,,10000
3,rejection_budget,2,Auto ABC,alpha,parameter,-0.40301433759871297,0.2297485169638971,-0.9636985420864486,-0.3562589398984226,-0.11330671894867139,-0.5,0.09698566240128703,0.09698566240128703,0.06927547314377645,True,0.8503918231377772,10000,,15000
3,rejection_budget,2,Auto ABC,beta,parameter,0.95713370288675,0.02247767303968859,0.9045687451017632,0.9594126210647148,0.9890770542629497,0.95,0.007133702886750082,0.007133702886750082,0.047877200582215305,True,0.08450830916118646,10000,,15000
3,rejection_budget,2,Auto ABC,sigma_eta,parameter,0.34519777618790626,0.09931501152163533,0.14170426570618305,0.3545798154771598,0.492506950244905,0.3,0.04519777618790627,0.04519777618790627,0.1004395026397917,True,0.35080268453872193,10000,,15000
3,rejection_budget,2,Auto ABC,long_run_log_variance,derived,-9.944636952608063,3.4888816694602656,-16.255060582086774,-9.871221716309204,-4.022036416720451,-9.999999999999991,0.05536304739192843,0.05536304739192843,0.005536304739192848,True,12.233024165366324,10000,,15000
3,rejection_budget,2,Auto ABC,half_life_days,derived,22.032700490971088,15.661962698262652,6.910948113801695,16.728932707091055,63.11069038284548,13.513407333964874,8.519293157006214,8.519293157006214,0.6304326471084497,True,56.19974226904379,10000,,15000
3,rejection_budget,2,Auto ABC,stationary_log_volatility_variance,derived,1.9994850711390153,1.845613985265883,0.28943516210968373,1.4948136970116865,6.123544718485056,0.9230769230769228,1.0764081480620926,1.0764081480620926,1.1661088270672673,True,5.834109556375372,10000,,15000
3,rejection_budget,3,Auto ABC,alpha,parameter,-0.39704787187519885,0.23019707981257154,-0.9820313152696728,-0.34702742323736935,-0.11160279669263384,-0.5,0.10295212812480115,0.10295212812480115,0.07353723437485797,True,0.870428518577039,20000,,25000
3,rejection_budget,3,Auto ABC,beta,parameter,0.9563768199102618,0.02254387400948911,0.903708836366723,0.9589755919443111,0.9888380516115538,0.95,0.006376819910261844,0.006376819910261844,0.04279744906216002,True,0.08512921524483086,20000,,25000
3,rejection_budget,3,Auto ABC,sigma_eta,parameter,0.349392431202435,0.09843441762468774,0.1458848420211724,0.35948991912413325,0.492506950244905,0.3,0.04939243120243503,0.04939243120243503,0.10976095822763339,True,0.3466221082237326,20000,,25000
3,rejection_budget,3,Auto ABC,long_run_log_variance,derived,-9.634600812706342,3.575221521406895,-16.20858650253387,-9.474099344205401,-3.7697004550506175,-9.999999999999991,0.36539918729364906,0.36539918729364906,0.03653991872936494,True,12.438886047483251,20000,,25000
3,rejection_budget,3,Auto ABC,half_life_days,derived,21.39527994864031,15.0435915446962,6.846029649464089,16.546977150670592,61.751898776724275,13.513407333964874,7.881872614675437,7.881872614675437,0.5832631563517646,True,54.90586912726019,20000,,25000
3,rejection_budget,3,Auto ABC,stationary_log_volatility_variance,derived,1.976310744301208,1.7201434640017297,0.30835509041503933,1.4977872637711045,6.0822892580750425,0.9230769230769228,1.053233821224285,1.053233821224285,1.1410033063263092,True,5.773934167660003,20000,,25000
3,rejection_budget,0,Wasserstein ABC,alpha,parameter,-0.9936746439099207,0.3290229592416693,-1.4766177739893769,-1.036563171779968,-0.22534851568652225,-0.5,-0.49367464390992066,0.49367464390992066,0.35262474564994334,True,1.2512692583028546,2000,,2000
3,rejection_budget,0,Wasserstein ABC,beta,parameter,0.8983825655877213,0.03392238674447799,0.8505031733733776,0.8942611416989059,0.9779443834963507,0.95,-0.05161743441227862,0.05161743441227862,0.3464257343105947,True,0.12744121012297316,2000,,2000
3,rejection_budget,0,Wasserstein ABC,sigma_eta,parameter,0.2641871449309221,0.13926254741760677,0.07345477767987793,0.21784821370025648,0.4947740906378994,0.3,-0.03581285506907789,0.03581285506907789,0.07958412237572864,True,0.4213193129580215,2000,,2000
3,rejection_budget,0,Wasserstein ABC,long_run_log_variance,derived,-9.799558469292226,0.25940392887710245,-10.382058211827262,-9.789526775041518,-9.35090291428357,-9.999999999999991,0.20044153070776538,0.20044153070776538,0.020044153070776557,True,1.0311552975436928,2000,,2000
3,rejection_budget,0,Wasserstein ABC,half_life_days,derived,7.9804958109027355,5.658129555727545,4.28061162459417,6.202246313977192,31.07937941887353,13.513407333964874,-5.532911523062139,5.532911523062139,0.4094386697835716,True,26.79876779427936,2000,,2000
3,rejection_budget,0,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5150067350033463,0.4838779383255515,0.02311210572582009,0.3468177883771853,1.7262905830074535,0.9230769230769228,-0.40807018807357653,0.40807018807357653,0.44207603707970805,True,1.7031784772816334,2000,,2000
3,rejection_budget,1,Wasserstein ABC,alpha,parameter,-1.0116939812802408,0.3185523237378735,-1.463470617050318,-1.0436789873096004,-0.3791763279226943,-0.5,-0.5116939812802408,0.5116939812802408,0.3654957009144577,True,1.0842942891276237,5000,,5000
3,rejection_budget,1,Wasserstein ABC,beta,parameter,0.8966475106619842,0.03279732453337666,0.8514179135306751,0.8926700791720567,0.9602238446289661,0.95,-0.05335248933801573,0.05335248933801573,0.35807039824171627,True,0.10880593109829106,5000,,5000
3,rejection_budget,1,Wasserstein ABC,sigma_eta,parameter,0.2654755630219261,0.12953513737350106,0.06803375259774441,0.25392230777797103,0.4917959230084436,0.3,-0.03452443697807389,0.03452443697807389,0.07672097106238643,True,0.4237621704106992,5000,,5000
3,rejection_budget,1,Wasserstein ABC,long_run_log_variance,derived,-9.805625982589994,0.29537723070358984,-10.385852737547955,-9.793336307873748,-9.331548243692275,-9.999999999999991,0.19437401740999682,0.19437401740999682,0.0194374017409997,True,1.05430449385568,5000,,5000
3,rejection_budget,1,Wasserstein ABC,half_life_days,derived,7.564143951234975,4.625804197692446,4.309218289138649,6.104967905955423,17.077280507815406,13.513407333964874,-5.9492633827298995,5.9492633827298995,0.4402489494841837,True,12.768062218676757,5000,,5000
3,rejection_budget,1,Wasserstein ABC,stationary_log_volatility_variance,derived,0.4908196678821041,0.43356770782248055,0.02311210572582009,0.38995917183825923,1.5009558254464366,0.9230769230769228,-0.43225725519481867,0.43225725519481867,0.46827869312772036,True,1.4778437197206165,5000,,5000
3,rejection_budget,2,Wasserstein ABC,alpha,parameter,-1.0170229191738647,0.31670827252372674,-1.463470617050318,-1.0532660532020093,-0.34325369409704143,-0.5,-0.5170229191738647,0.5170229191738647,0.36930208512418905,True,1.1202169229532766,10000,,10000
3,rejection_budget,2,Wasserstein ABC,beta,parameter,0.8960937607374069,0.03254395905535348,0.8514179135306751,0.8913228325656343,0.9653186523005024,0.95,-0.05390623926259308,0.05390623926259308,0.3617868406885441,True,0.11390073876982731,10000,,10000
3,rejection_budget,2,Wasserstein ABC,sigma_eta,parameter,0.26954091644430284,0.12969299642620613,0.06412187197500864,0.257715198952522,0.48881611219627347,0.3,-0.030459083555697153,0.030459083555697153,0.06768685234599367,True,0.42469424022126484,10000,,10000
3,rejection_budget,2,Wasserstein ABC,long_run_log_variance,derived,-9.800553044726115,0.3028535708021073,-10.385852737547955,-9.781619071853811,-9.308215311110487,-9.999999999999991,0.19944695527387601,0.19944695527387601,0.019944695527387618,True,1.0776374264374677,10000,,10000
3,rejection_budget,2,Wasserstein ABC,half_life_days,derived,7.51464587883458,4.581714437864029,4.309218289138649,6.024821115947431,19.63755385638883,13.513407333964874,-5.998761455130294,5.998761455130294,0.4439118356221591,True,15.328335567250182,10000,,10000
3,rejection_budget,2,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5067174473636991,0.470016300348629,0.022831336415336804,0.3889301379649834,1.6767808163865254,0.9230769230769228,-0.41635947571322374,0.41635947571322374,0.45105609868932584,True,1.6539494799711887,10000,,10000
3,rejection_budget,3,Wasserstein ABC,alpha,parameter,-1.024076542676113,0.3162482668696437,-1.4617346903714075,-1.0784622851278813,-0.3460829038516473,-0.5,-0.5240765426761129,0.5240765426761129,0.37434038762579497,True,1.1156517865197602,20000,,20000
3,rejection_budget,3,Wasserstein ABC,beta,parameter,0.8954875899090942,0.032451838010944305,0.8517864867895163,0.8893291083170172,0.9640527093866306,0.95,-0.054512410090905794,0.054512410090905794,0.3658551012812469,True,0.11226622259711427,20000,,20000
